temp,location,clouds,pressure,rain,time_stamp,humidity,wind
41.61,Financial District,0.98,1014.35,,2018-11-25 23:49:02-07,0.91,1.82
42.55,Back Bay,1.00,1017.40,,2018-12-16 10:45:02-07,0.72,9.75
42.52,Beacon Hill,1.00,1017.42,,2018-12-16 10:45:02-07,0.72,9.80
42.49,Fenway,1.00,1017.39,,2018-12-16 10:45:02-07,0.72,9.63
43.32,Financial District,1.00,1017.24,,2018-12-16 10:45:02-07,0.71,10.16
42.49,North Station,1.00,1017.43,,2018-12-16 10:45:02-07,0.72,9.84
42.47,Northeastern University,1.00,1017.39,,2018-12-16 10:45:02-07,0.72,9.70
42.83,South Station,1.00,1017.40,,2018-12-16 10:45:02-07,0.71,9.91
42.43,Theatre District,1.00,1017.40,,2018-12-16 10:45:02-07,0.72,9.85
42.45,West End,1.00,1017.42,,2018-12-16 10:45:02-07,0.72,9.82
29.92,Back Bay,0.72,1035.07,,2018-12-13 21:45:02-07,0.71,1.58
29.94,Beacon Hill,0.72,1035.07,,2018-12-13 21:45:02-07,0.71,1.60
29.85,Boston University,0.73,1035.07,,2018-12-13 21:45:02-07,0.71,1.54
29.43,Fenway,0.74,1034.78,,2018-12-13 21:45:02-07,0.72,1.27
29.61,Financial District,0.72,1034.78,,2018-12-13 21:45:02-07,0.72,1.40
29.87,North Station,0.72,1035.07,,2018-12-13 21:45:02-07,0.72,1.61
29.74,Northeastern University,0.72,1035.07,,2018-12-13 21:45:02-07,0.72,1.57
29.47,West End,0.73,1034.78,,2018-12-13 21:45:02-07,0.72,1.37
43.76,Theatre District,0.99,1002.57,0.1354,2018-11-26 19:45:21-07,0.90,11.53
44.51,Theatre District,1.00,1008.40,0.029,2018-11-26 16:12:15-07,0.88,9.51
40.92,Back Bay,0.97,989.79,,2018-11-27 09:45:20-07,0.84,9.83
40.83,Beacon Hill,0.96,990.25,,2018-11-27 09:45:20-07,0.83,12.34
41.09,Boston University,0.96,990.27,,2018-11-27 09:45:20-07,0.82,11.78
41.31,Fenway,0.96,990.28,,2018-11-27 09:45:20-07,0.81,11.81
41.19,Financial District,0.96,990.25,,2018-11-27 09:45:20-07,0.81,12.56
40.85,Haymarket Square,0.97,989.77,,2018-11-27 09:45:20-07,0.84,10.02
40.83,North End,0.96,990.23,,2018-11-27 09:45:20-07,0.82,12.62
40.89,North Station,0.97,989.77,,2018-11-27 09:45:20-07,0.84,9.99
41.30,Northeastern University,0.96,990.29,,2018-11-27 09:45:20-07,0.81,11.96
40.89,South Station,0.98,989.78,,2018-11-27 09:45:20-07,0.84,10.00
40.94,Theatre District,0.97,989.78,,2018-11-27 09:45:20-07,0.84,9.94
40.87,West End,0.97,989.77,,2018-11-27 09:45:20-07,0.84,9.96
38.90,Back Bay,1.00,1006.40,,2018-12-16 22:45:01-07,0.90,11.54
38.83,Boston University,1.00,1006.44,,2018-12-16 22:45:01-07,0.89,11.34
38.60,Fenway,1.00,1006.41,,2018-12-16 22:45:01-07,0.90,11.41
38.91,Haymarket Square,1.00,1006.39,,2018-12-16 22:45:01-07,0.90,11.67
38.96,North End,1.00,1006.39,,2018-12-16 22:45:01-07,0.90,11.70
38.80,North Station,1.00,1006.40,,2018-12-16 22:45:01-07,0.90,11.63
38.64,Northeastern University,1.00,1006.39,,2018-12-16 22:45:01-07,0.90,11.50
39.64,South Station,1.00,1006.36,,2018-12-16 22:45:01-07,0.87,11.74
38.74,Theatre District,1.00,1006.37,,2018-12-16 22:45:01-07,0.90,11.67
37.33,Fenway,0.62,1000.64,,2018-11-28 23:41:40-07,0.71,10.42
37.63,North End,0.61,1000.59,,2018-11-28 23:41:40-07,0.71,10.60
22.16,Back Bay,0.08,1027.95,,2018-12-12 22:45:01-07,0.51,5.06
22.12,Beacon Hill,0.07,1027.97,,2018-12-12 22:45:01-07,0.51,5.07
21.95,Boston University,0.08,1027.96,,2018-12-12 22:45:01-07,0.51,4.96
22.33,Fenway,0.08,1027.93,,2018-12-12 22:45:01-07,0.50,5.01
22.31,Financial District,0.07,1027.96,,2018-12-12 22:45:01-07,0.51,5.15
22.20,Haymarket Square,0.07,1027.97,,2018-12-12 22:45:01-07,0.51,5.10
22.26,North End,0.07,1027.97,,2018-12-12 22:45:01-07,0.51,5.11
22.16,North Station,0.07,1027.98,,2018-12-12 22:45:01-07,0.51,5.07
22.16,Northeastern University,0.08,1027.94,,2018-12-12 22:45:01-07,0.51,5.06
22.35,South Station,0.07,1027.96,,2018-12-12 22:45:01-07,0.51,5.16
22.25,Theatre District,0.07,1027.96,,2018-12-12 22:45:01-07,0.51,5.12
22.30,West End,0.07,1027.95,,2018-12-12 22:45:01-07,0.51,5.06
45.07,Boston University,0.25,1003.18,,2018-12-03 19:53:03-07,0.62,9.13
33.30,Back Bay,0.84,1020.02,,2018-12-01 01:52:54-07,0.79,4.36
33.27,Beacon Hill,0.84,1020.01,,2018-12-01 01:52:54-07,0.79,4.37
33.25,Boston University,0.84,1020.02,,2018-12-01 01:52:54-07,0.79,4.31
33.18,Fenway,0.84,1020.02,,2018-12-01 01:52:54-07,0.79,4.33
33.28,Financial District,0.84,1020.01,,2018-12-01 01:52:54-07,0.79,4.40
33.30,Haymarket Square,0.84,1020.01,,2018-12-01 01:52:54-07,0.79,4.38
33.33,North End,0.84,1020.01,,2018-12-01 01:52:54-07,0.79,4.39
33.29,North Station,0.84,1020.01,,2018-12-01 01:52:54-07,0.79,4.37
33.22,Northeastern University,0.84,1020.02,,2018-12-01 01:52:54-07,0.79,4.36
33.26,South Station,0.84,1020.01,,2018-12-01 01:52:54-07,0.79,4.41
33.22,Theatre District,0.84,1020.01,,2018-12-01 01:52:54-07,0.79,4.39
33.24,West End,0.84,1020.01,,2018-12-01 01:52:54-07,0.79,4.37
28.63,Haymarket Square,0.25,1033.36,,2018-12-13 09:45:01-07,0.56,2.13
28.65,North End,0.25,1033.36,,2018-12-13 09:45:01-07,0.56,2.15
28.62,West End,0.24,1033.36,,2018-12-13 09:45:01-07,0.56,2.11
21.34,Financial District,0.29,1028.28,,2018-12-12 23:45:02-07,0.56,5.04
21.38,South Station,0.29,1028.28,,2018-12-12 23:45:02-07,0.56,5.04
40.50,Back Bay,0.86,994.54,,2018-11-28 14:41:36-07,0.65,9.84
40.50,Beacon Hill,0.86,994.52,,2018-11-28 14:41:36-07,0.65,9.85
40.38,Boston University,0.85,994.56,,2018-11-28 14:41:36-07,0.65,9.71
40.29,Fenway,0.86,994.57,,2018-11-28 14:41:36-07,0.66,9.77
41.14,South Station,0.86,994.52,,2018-11-28 14:41:36-07,0.64,9.96
44.30,Back Bay,1.00,998.19,0.0099,2018-11-26 22:44:58-07,0.89,14.56
44.39,Boston University,1.00,998.21,0.0059,2018-11-26 22:44:58-07,0.89,14.40
44.69,Financial District,1.00,998.19,0.0128,2018-11-26 22:44:58-07,0.88,14.75
44.17,Haymarket Square,1.00,998.21,0.0099,2018-11-26 22:44:58-07,0.89,14.75
44.21,North End,1.00,998.21,0.0099,2018-11-26 22:44:58-07,0.89,14.78
44.09,North Station,1.00,998.21,0.0089,2018-11-26 22:44:58-07,0.90,14.72
44.02,Northeastern University,1.00,998.18,0.0109,2018-11-26 22:44:58-07,0.90,14.48
44.64,South Station,1.00,998.10,0.0148,2018-11-26 22:44:58-07,0.88,14.79
44.00,Theatre District,1.00,998.10,0.0129,2018-11-26 22:44:58-07,0.90,14.73
40.78,Back Bay,0.92,1013.99,,2018-11-25 23:40:31-07,0.92,1.66
40.79,Beacon Hill,0.92,1014.00,,2018-11-25 23:40:31-07,0.92,1.67
40.72,Boston University,0.92,1013.99,,2018-11-25 23:40:31-07,0.92,1.59
40.79,Haymarket Square,0.92,1014.00,,2018-11-25 23:40:31-07,0.92,1.70
40.73,North Station,0.92,1014.00,,2018-11-25 23:40:31-07,0.92,1.68
44.09,South Station,0.92,1014.00,,2018-11-25 23:40:31-07,0.81,1.73
40.67,Theatre District,0.92,1014.00,,2018-11-25 23:40:31-07,0.92,1.70
40.50,Financial District,1.00,1014.18,,2018-11-25 23:15:45-07,0.92,1.27
40.51,Haymarket Square,1.00,1014.19,,2018-11-25 23:15:45-07,0.91,1.25
40.55,North End,1.00,1014.19,,2018-11-25 23:15:45-07,0.91,1.27
40.46,North Station,1.00,1014.19,,2018-11-25 23:15:45-07,0.92,1.24
40.33,Northeastern University,1.00,1014.17,,2018-11-25 23:15:45-07,0.92,1.15
40.41,Theatre District,1.00,1014.18,,2018-11-25 23:15:45-07,0.92,1.24
36.38,Back Bay,1.00,1004.04,,2018-12-17 02:45:01-07,0.92,9.72
36.36,Boston University,1.00,1004.08,,2018-12-17 02:45:01-07,0.92,9.55
36.21,Fenway,1.00,1004.06,,2018-12-17 02:45:01-07,0.93,9.62
37.28,Financial District,1.00,1004.01,,2018-12-17 02:45:01-07,0.90,9.86
36.32,Haymarket Square,1.00,1004.03,,2018-12-17 02:45:01-07,0.93,9.80
36.35,North End,1.00,1004.02,,2018-12-17 02:45:01-07,0.93,9.83
36.25,North Station,1.00,1004.04,,2018-12-17 02:45:01-07,0.93,9.76
36.24,Northeastern University,1.00,1004.04,,2018-12-17 02:45:01-07,0.93,9.70
37.26,South Station,1.00,1004.01,,2018-12-17 02:45:01-07,0.90,9.88
36.22,Theatre District,1.00,1004.02,,2018-12-17 02:45:01-07,0.93,9.82
37.86,Back Bay,0.45,999.01,,2018-11-28 21:57:39-07,0.70,9.65
37.85,Beacon Hill,0.45,999.00,,2018-11-28 21:57:39-07,0.70,9.68
37.79,North Station,0.46,998.99,,2018-11-28 21:57:39-07,0.70,9.70
37.68,Theatre District,0.46,999.00,,2018-11-28 21:57:39-07,0.70,9.73
44.49,Fenway,0.97,1008.08,0.033,2018-11-26 15:35:18-07,0.88,9.10
45.48,South Station,0.97,1008.13,0.0664,2018-11-26 15:35:18-07,0.84,9.34
45.21,Back Bay,0.88,1009.86,,2018-11-26 13:35:09-07,0.83,9.35
45.23,Beacon Hill,0.88,1009.87,,2018-11-26 13:35:09-07,0.83,9.37
45.29,Boston University,0.88,1009.85,,2018-11-26 13:35:09-07,0.83,9.27
45.91,Financial District,0.88,1009.87,,2018-11-26 13:35:09-07,0.81,9.43
45.13,Haymarket Square,0.88,1009.87,,2018-11-26 13:35:09-07,0.83,9.41
45.19,North End,0.88,1009.87,,2018-11-26 13:35:09-07,0.83,9.42
45.02,North Station,0.88,1009.87,,2018-11-26 13:35:09-07,0.83,9.39
44.84,Northeastern University,0.88,1009.85,,2018-11-26 13:35:09-07,0.84,9.33
45.83,South Station,0.87,1009.87,,2018-11-26 13:35:09-07,0.81,9.43
44.88,Theatre District,0.88,1009.86,,2018-11-26 13:35:09-07,0.84,9.40
44.95,West End,0.88,1009.87,,2018-11-26 13:35:09-07,0.84,9.38
34.92,Back Bay,0.15,991.56,,2018-11-28 00:24:05-07,0.79,6.42
34.90,Beacon Hill,0.14,991.55,,2018-11-28 00:24:05-07,0.79,6.46
34.90,Boston University,0.15,991.56,,2018-11-28 00:24:05-07,0.79,6.31
34.81,Fenway,0.15,991.57,,2018-11-28 00:24:05-07,0.80,6.35
35.65,Financial District,0.14,991.54,,2018-11-28 00:24:05-07,0.77,6.54
34.95,Haymarket Square,0.14,991.54,,2018-11-28 00:24:05-07,0.79,6.51
34.97,North End,0.14,991.53,,2018-11-28 00:24:05-07,0.79,6.53
34.93,North Station,0.14,991.53,,2018-11-28 00:24:05-07,0.79,6.48
34.81,Northeastern University,0.15,991.57,,2018-11-28 00:24:05-07,0.80,6.40
35.63,South Station,0.14,991.55,,2018-11-28 00:24:05-07,0.77,6.54
34.86,Theatre District,0.14,991.55,,2018-11-28 00:24:05-07,0.80,6.50
34.88,West End,0.14,991.54,,2018-11-28 00:24:05-07,0.79,6.47
43.42,Back Bay,1.00,996.36,0.011,2018-11-27 00:15:20-07,0.91,10.83
43.38,Beacon Hill,1.00,996.38,0.0117,2018-11-27 00:15:20-07,0.91,10.89
43.41,Boston University,1.00,996.37,0.0093,2018-11-27 00:15:20-07,0.91,10.74
43.38,Fenway,1.00,996.34,0.0103,2018-11-27 00:15:20-07,0.91,10.73
43.74,Financial District,1.00,996.37,0.0103,2018-11-27 00:15:20-07,0.90,10.94
43.39,Haymarket Square,1.00,996.39,0.011,2018-11-27 00:15:20-07,0.91,10.96
43.41,North End,1.00,996.39,0.011,2018-11-27 00:15:20-07,0.91,10.98
43.37,North Station,1.00,996.40,0.011,2018-11-27 00:15:20-07,0.91,10.95
43.39,Northeastern University,1.00,996.33,0.01,2018-11-27 00:15:20-07,0.91,10.76
43.74,South Station,1.00,996.36,0.0103,2018-11-27 00:15:20-07,0.90,10.92
43.37,Theatre District,1.00,996.36,0.011,2018-11-27 00:15:20-07,0.92,10.89
43.34,West End,1.00,996.39,0.011,2018-11-27 00:15:20-07,0.91,10.93
27.30,Northeastern University,0.33,1011.44,,2018-12-18 08:45:02-07,0.46,14.76
40.49,Financial District,1.00,1014.18,,2018-11-25 23:12:14-07,0.91,1.22
40.45,North Station,1.00,1014.19,,2018-11-25 23:12:14-07,0.91,1.19
40.32,Northeastern University,1.00,1014.17,,2018-11-25 23:12:14-07,0.92,1.10
40.39,West End,1.00,1014.19,,2018-11-25 23:12:14-07,0.92,1.18
41.56,Boston University,0.93,1015.40,,2018-11-26 06:05:08-07,0.91,3.48
41.56,Fenway,0.93,1015.40,,2018-11-26 06:05:08-07,0.91,3.45
41.66,Financial District,0.92,1015.39,,2018-11-26 06:05:08-07,0.91,3.51
41.81,North End,0.93,1015.39,,2018-11-26 06:05:08-07,0.91,3.55
41.64,Northeastern University,0.93,1015.40,,2018-11-26 06:05:08-07,0.91,3.44
41.66,South Station,0.92,1015.39,,2018-11-26 06:05:08-07,0.91,3.49
41.67,West End,0.93,1015.39,,2018-11-26 06:05:08-07,0.91,3.54
36.87,Boston University,0.64,991.57,,2018-11-28 06:02:09-07,0.70,6.29
36.85,Haymarket Square,0.64,991.56,,2018-11-28 06:02:09-07,0.70,6.61
36.88,North End,0.64,991.55,,2018-11-28 06:02:09-07,0.70,6.64
36.84,Northeastern University,0.63,991.58,,2018-11-28 06:02:09-07,0.70,6.45
34.88,Back Bay,0.14,991.60,,2018-11-28 00:28:59-07,0.80,6.51
34.87,Beacon Hill,0.14,991.58,,2018-11-28 00:28:59-07,0.80,6.55
34.86,Boston University,0.15,991.60,,2018-11-28 00:28:59-07,0.80,6.40
34.76,Fenway,0.15,991.61,,2018-11-28 00:28:59-07,0.80,6.44
35.68,Financial District,0.14,991.58,,2018-11-28 00:28:59-07,0.77,6.63
34.91,Haymarket Square,0.14,991.57,,2018-11-28 00:28:59-07,0.79,6.60
34.93,North End,0.13,991.57,,2018-11-28 00:28:59-07,0.79,6.61
34.89,North Station,0.14,991.57,,2018-11-28 00:28:59-07,0.80,6.57
34.76,Northeastern University,0.15,991.61,,2018-11-28 00:28:59-07,0.80,6.49
35.65,South Station,0.14,991.59,,2018-11-28 00:28:59-07,0.77,6.63
34.81,Theatre District,0.14,991.59,,2018-11-28 00:28:59-07,0.80,6.59
34.84,West End,0.14,991.58,,2018-11-28 00:28:59-07,0.80,6.56
40.73,Back Bay,0.36,1009.57,,2018-11-29 14:32:31-07,0.60,10.08
40.70,Beacon Hill,0.36,1009.56,,2018-11-29 14:32:31-07,0.60,10.13
40.62,Boston University,0.37,1009.59,,2018-11-29 14:32:31-07,0.60,9.96
40.58,Fenway,0.36,1009.59,,2018-11-29 14:32:31-07,0.60,9.99
41.34,Financial District,0.36,1009.55,,2018-11-29 14:32:31-07,0.58,10.21
40.65,Haymarket Square,0.36,1009.55,,2018-11-29 14:32:31-07,0.60,10.18
40.68,North End,0.36,1009.55,,2018-11-29 14:32:31-07,0.60,10.20
40.50,Northeastern University,0.36,1009.58,,2018-11-29 14:32:31-07,0.60,10.05
41.30,South Station,0.36,1009.56,,2018-11-29 14:32:31-07,0.58,10.21
40.49,Theatre District,0.36,1009.56,,2018-11-29 14:32:31-07,0.60,10.16
40.53,West End,0.37,1009.56,,2018-11-29 14:32:31-07,0.60,10.14
26.82,Beacon Hill,0.21,1034.04,,2018-12-14 03:45:01-07,0.81,3.12
27.00,Boston University,0.21,1034.15,,2018-12-14 03:45:01-07,0.80,3.18
26.50,Fenway,0.21,1034.04,,2018-12-14 03:45:01-07,0.81,3.08
26.84,Financial District,0.22,1034.04,,2018-12-14 03:45:01-07,0.81,3.15
26.87,Haymarket Square,0.21,1034.04,,2018-12-14 03:45:01-07,0.81,3.14
27.02,North End,0.21,1034.12,,2018-12-14 03:45:01-07,0.81,3.18
26.55,Northeastern University,0.21,1034.04,,2018-12-14 03:45:01-07,0.81,3.10
26.69,Theatre District,0.22,1034.04,,2018-12-14 03:45:01-07,0.82,3.13
26.70,West End,0.21,1034.04,,2018-12-14 03:45:01-07,0.82,3.12
42.54,Back Bay,1.00,1014.00,0.003,2018-12-16 13:45:02-07,0.74,9.80
42.20,Beacon Hill,0.96,1014.08,0.003,2018-12-16 13:45:02-07,0.76,9.79
42.30,Boston University,0.97,1014.07,0.003,2018-12-16 13:45:02-07,0.76,9.55
42.05,Fenway,0.91,1013.91,0.003,2018-12-16 13:45:02-07,0.76,9.62
43.32,Financial District,1.00,1014.17,,2018-12-16 13:45:02-07,0.72,9.96
42.54,North End,1.00,1013.99,,2018-12-16 13:45:02-07,0.74,9.94
42.12,North Station,0.96,1014.09,0.003,2018-12-16 13:45:02-07,0.77,9.80
42.03,Northeastern University,0.91,1013.90,0.003,2018-12-16 13:45:02-07,0.76,9.72
43.01,South Station,0.96,1014.07,,2018-12-16 13:45:02-07,0.74,9.95
41.98,Theatre District,0.97,1014.07,,2018-12-16 13:45:02-07,0.77,9.88
42.00,West End,0.96,1014.08,0.0029,2018-12-16 13:45:02-07,0.77,9.79
40.65,Haymarket Square,0.93,1013.77,,2018-11-25 22:13:59-07,0.92,3.00
40.57,South Station,0.93,1013.76,,2018-11-25 22:13:59-07,0.92,3.16
38.47,Beacon Hill,0.53,997.82,,2018-11-28 19:02:07-07,0.70,10.28
38.50,Boston University,0.53,997.84,,2018-11-28 19:02:07-07,0.70,10.06
38.36,Fenway,0.54,997.85,,2018-11-28 19:02:07-07,0.70,10.12
38.52,Financial District,0.54,997.81,,2018-11-28 19:02:07-07,0.70,10.39
38.47,Haymarket Square,0.53,997.80,,2018-11-28 19:02:07-07,0.70,10.34
38.50,North End,0.53,997.80,,2018-11-28 19:02:07-07,0.70,10.37
38.43,North Station,0.53,997.80,,2018-11-28 19:02:07-07,0.70,10.30
38.33,Northeastern University,0.54,997.84,,2018-11-28 19:02:07-07,0.70,10.20
38.47,South Station,0.54,997.81,,2018-11-28 19:02:07-07,0.70,10.40
38.34,Theatre District,0.54,997.82,,2018-11-28 19:02:07-07,0.70,10.34
38.39,West End,0.53,997.81,,2018-11-28 19:02:07-07,0.70,10.29
38.93,Beacon Hill,1.00,1006.40,,2018-12-16 22:45:02-07,0.89,11.60
39.67,Financial District,1.00,1006.37,,2018-12-16 22:45:02-07,0.87,11.73
38.74,West End,1.00,1006.40,,2018-12-16 22:45:02-07,0.90,11.61
42.80,Boston University,0.37,1029.36,,2018-12-14 12:45:02-07,0.65,4.14
43.13,Financial District,0.33,1029.36,,2018-12-14 12:45:02-07,0.64,4.20
43.11,South Station,0.33,1029.36,,2018-12-14 12:45:02-07,0.64,4.20
23.63,Boston University,0.34,1034.01,,2018-12-13 07:45:02-07,0.61,2.97
23.81,Fenway,0.34,1034.01,,2018-12-13 07:45:02-07,0.60,2.97
24.72,Financial District,0.33,1034.01,,2018-12-13 07:45:02-07,0.59,3.03
23.89,North End,0.32,1034.02,,2018-12-13 07:45:02-07,0.61,3.03
23.85,North Station,0.33,1034.02,,2018-12-13 07:45:02-07,0.61,3.02
23.87,Northeastern University,0.34,1034.00,,2018-12-13 07:45:02-07,0.60,2.98
24.77,South Station,0.33,1034.01,,2018-12-13 07:45:02-07,0.59,3.03
23.81,West End,0.33,1034.02,,2018-12-13 07:45:02-07,0.61,3.02
40.38,Boston University,0.91,1013.79,,2018-11-25 22:29:17-07,0.93,2.59
40.40,Haymarket Square,0.92,1013.80,,2018-11-25 22:29:17-07,0.93,2.70
40.44,North End,0.92,1013.80,,2018-11-25 22:29:17-07,0.93,2.71
40.15,Northeastern University,0.91,1013.79,,2018-11-25 22:29:17-07,0.94,2.75
37.97,Beacon Hill,0.53,1023.52,,2018-12-01 15:52:55-07,0.71,2.34
37.97,Boston University,0.53,1023.52,,2018-12-01 15:52:55-07,0.71,2.39
37.82,West End,0.53,1023.52,,2018-12-01 15:52:55-07,0.72,2.32
32.13,Beacon Hill,0.59,1034.09,,2018-12-13 13:45:02-07,0.62,1.38
32.12,Boston University,0.61,1034.09,,2018-12-13 13:45:02-07,0.61,1.22
32.10,West End,0.59,1034.09,,2018-12-13 13:45:02-07,0.62,1.39
38.29,North Station,0.59,997.44,,2018-11-28 18:24:46-07,0.72,10.40
40.51,Back Bay,1.00,992.59,,2018-11-28 12:32:07-07,0.66,9.88
40.52,Beacon Hill,1.00,992.58,,2018-11-28 12:32:07-07,0.66,9.92
40.63,Boston University,1.00,992.61,,2018-11-28 12:32:07-07,0.66,9.77
40.30,Fenway,1.00,992.61,,2018-11-28 12:32:07-07,0.67,9.81
41.01,Financial District,1.00,992.57,,2018-11-28 12:32:07-07,0.65,9.99
40.62,Haymarket Square,1.00,992.54,,2018-11-28 12:32:07-07,0.66,9.88
40.54,North End,1.00,992.56,,2018-11-28 12:32:07-07,0.66,9.98
40.56,North Station,1.00,992.54,,2018-11-28 12:32:07-07,0.66,9.86
40.42,Northeastern University,1.00,992.58,,2018-11-28 12:32:07-07,0.66,9.79
40.97,South Station,1.00,992.57,,2018-11-28 12:32:07-07,0.65,9.99
40.46,Theatre District,1.00,992.55,,2018-11-28 12:32:07-07,0.66,9.87
40.38,West End,1.00,992.57,,2018-11-28 12:32:07-07,0.67,9.93
40.54,Beacon Hill,1.00,1014.18,,2018-11-25 23:24:04-07,0.91,1.32
43.95,Financial District,1.00,1014.18,,2018-11-25 23:24:04-07,0.80,1.38
40.35,Northeastern University,1.00,1014.16,,2018-11-25 23:24:04-07,0.92,1.26
40.46,West End,1.00,1014.18,,2018-11-25 23:24:04-07,0.92,1.34
43.96,Back Bay,1.00,1006.26,0.0497,2018-11-26 17:17:14-07,0.90,9.86
43.93,Beacon Hill,1.00,1006.28,0.0288,2018-11-26 17:17:14-07,0.90,9.99
43.98,Boston University,1.00,1006.25,0.0272,2018-11-26 17:17:14-07,0.90,9.63
43.88,Fenway,1.00,1006.24,0.0521,2018-11-26 17:17:14-07,0.90,9.64
44.84,Financial District,1.00,1006.28,0.0298,2018-11-26 17:17:14-07,0.87,10.13
43.94,Haymarket Square,1.00,1006.29,0.0425,2018-11-26 17:17:14-07,0.90,10.12
43.97,North End,1.00,1006.29,0.0323,2018-11-26 17:17:14-07,0.90,10.16
44.82,South Station,1.00,1006.27,0.0423,2018-11-26 17:17:14-07,0.87,10.11
43.88,Theatre District,1.00,1006.27,0.044,2018-11-26 17:17:14-07,0.91,10.03
43.88,West End,1.00,1006.29,0.0298,2018-11-26 17:17:14-07,0.91,10.05
40.61,Boston University,0.92,1013.75,,2018-11-25 22:13:04-07,0.92,2.85
40.61,Financial District,0.93,1013.76,,2018-11-25 22:13:04-07,0.92,3.12
40.65,Haymarket Square,0.93,1013.77,,2018-11-25 22:13:04-07,0.92,3.00
40.60,North Station,0.93,1013.77,,2018-11-25 22:13:04-07,0.92,2.95
40.58,South Station,0.93,1013.76,,2018-11-25 22:13:04-07,0.92,3.16
40.54,West End,0.93,1013.77,,2018-11-25 22:13:04-07,0.92,2.96
42.36,Back Bay,0.44,1022.64,,2018-12-01 11:52:54-07,0.57,0.92
42.29,Beacon Hill,0.45,1022.64,,2018-12-01 11:52:54-07,0.57,0.93
42.29,Boston University,0.43,1022.64,,2018-12-01 11:52:54-07,0.57,0.88
42.46,Fenway,0.44,1022.64,,2018-12-01 11:52:54-07,0.57,0.90
42.41,Financial District,0.45,1022.63,,2018-12-01 11:52:54-07,0.57,0.96
42.40,Haymarket Square,0.45,1022.63,,2018-12-01 11:52:54-07,0.57,0.94
42.41,North End,0.45,1022.63,,2018-12-01 11:52:54-07,0.57,0.95
42.45,North Station,0.45,1022.63,,2018-12-01 11:52:54-07,0.57,0.93
42.49,Northeastern University,0.44,1022.64,,2018-12-01 11:52:54-07,0.57,0.92
42.45,South Station,0.45,1022.63,,2018-12-01 11:52:54-07,0.57,0.97
42.48,Theatre District,0.45,1022.64,,2018-12-01 11:52:54-07,0.57,0.95
42.42,West End,0.45,1022.63,,2018-12-01 11:52:54-07,0.57,0.93
43.83,Back Bay,0.97,1005.90,0.2173,2018-11-26 17:42:13-07,0.91,10.93
43.79,Beacon Hill,0.97,1005.92,0.1402,2018-11-26 17:42:13-07,0.91,11.07
43.89,Boston University,0.98,1005.89,0.2112,2018-11-26 17:42:13-07,0.91,10.64
43.71,Fenway,0.98,1005.87,0.2002,2018-11-26 17:42:13-07,0.92,10.68
45.03,Financial District,0.97,1005.92,0.1298,2018-11-26 17:42:13-07,0.87,11.24
43.76,Haymarket Square,0.97,1005.94,0.139,2018-11-26 17:42:13-07,0.92,11.22
43.79,North End,0.97,1005.94,0.1386,2018-11-26 17:42:13-07,0.92,11.27
43.73,North Station,0.97,1005.94,0.1438,2018-11-26 17:42:13-07,0.92,11.17
43.68,Northeastern University,0.98,1005.87,0.1407,2018-11-26 17:42:13-07,0.92,10.81
45.00,South Station,0.97,1005.92,0.1252,2018-11-26 17:42:13-07,0.87,11.24
43.67,Theatre District,0.97,1005.91,0.2231,2018-11-26 17:42:13-07,0.92,11.13
43.69,West End,0.97,1005.93,0.2361,2018-11-26 17:42:13-07,0.92,11.12
41.05,Back Bay,1.00,991.92,,2018-11-28 12:06:23-07,0.64,9.50
41.02,Beacon Hill,1.00,991.91,,2018-11-28 12:06:23-07,0.64,9.52
41.10,Boston University,1.00,991.93,,2018-11-28 12:06:23-07,0.64,9.41
41.26,Financial District,1.00,991.90,,2018-11-28 12:06:23-07,0.64,9.58
40.99,Haymarket Square,1.00,991.90,,2018-11-28 12:06:23-07,0.64,9.56
41.03,North End,1.00,991.90,,2018-11-28 12:06:23-07,0.64,9.58
40.94,North Station,1.00,991.90,,2018-11-28 12:06:23-07,0.64,9.54
40.87,Northeastern University,1.00,991.93,,2018-11-28 12:06:23-07,0.64,9.47
40.89,West End,1.00,991.90,,2018-11-28 12:06:23-07,0.64,9.53
40.51,Haymarket Square,1.00,1014.19,,2018-11-25 23:16:44-07,0.91,1.27
43.89,South Station,1.00,1014.18,,2018-11-25 23:16:44-07,0.80,1.28
40.67,Boston University,0.94,1013.78,,2018-11-25 21:49:36-07,0.92,2.45
40.72,Haymarket Square,0.95,1013.80,,2018-11-25 21:49:36-07,0.92,2.58
40.60,Northeastern University,0.94,1013.78,,2018-11-25 21:49:36-07,0.92,2.63
40.68,South Station,0.95,1013.79,,2018-11-25 21:49:36-07,0.92,2.72
40.63,Theatre District,0.95,1013.79,,2018-11-25 21:49:36-07,0.92,2.67
32.88,South Station,0.00,1013.71,,2018-11-29 21:53:00-07,0.77,5.28
41.05,Boston University,0.61,991.57,,2018-11-28 09:02:08-07,0.62,9.90
41.34,Fenway,0.61,991.57,,2018-11-28 09:02:08-07,0.61,9.94
41.22,Haymarket Square,0.63,991.56,,2018-11-28 09:02:08-07,0.62,9.89
41.22,North End,0.63,991.55,,2018-11-28 09:02:08-07,0.62,9.88
41.26,North Station,0.63,991.56,,2018-11-28 09:02:08-07,0.62,9.87
37.86,Back Bay,0.11,1017.43,,2018-11-30 07:52:54-07,0.68,2.71
37.74,Beacon Hill,0.11,1017.43,,2018-11-30 07:52:54-07,0.68,2.69
